Id,Product_Code,Product_Weight,Fat_Category,Visibility_Score,Category_Type,Retail_Price,Store_Code,Year_Opened,Store_Size,Location_Class,Store_Category,Total_Sales
5011,NCI17,,Reduced,0.142728113,Health and Hygiene,95.141,OUT027,1985,Standard,Rural,Superstore C,2510.066
5012,FDW55,12.6,Standard,0.036773101,Produce,250.3092,OUT010,1998,,Rural,MiniMart,249.0092
5013,NCN19,13.1,Reduced,0.01209726,Others,188.853,OUT035,2004,Compact,Suburban,Superstore A,3225.801
5014,FDJ41,6.85,Reduced,0.02288328,Frozen Foods,261.2594,OUT046,1997,Compact,Urban,Superstore A,2878.2534
5015,DRI11,,Reduced,0.034237682,Hard Drinks,113.2834,OUT027,1985,Standard,Rural,Superstore C,2303.668
5016,FDY36,,Reduced,0.016476619,Baking Goods,74.338,OUT019,1985,Compact,Urban,MiniMart,146.476
5017,FDS13,6.465,Reduced,0.208397715,Canned,265.2884,OUT010,1998,,Rural,MiniMart,264.9884
5018,FDX08,12.85,Reduced,0.022649893,Produce,179.3318,OUT045,2002,,Suburban,Superstore A,1263.0226
5019,FDE40,15.6,Standard,0,Edibles,62.4194,OUT018,2009,Standard,Rural,Superstore B,804.9522
5020,FDD29,12.15,Reduced,0.018439138,Frozen Foods,254.7698,OUT049,1999,Standard,Urban,Superstore A,5073.396
5021,DRJ24,11.8,Reduced,0.11397026,Beverages,185.1924,OUT017,2007,,Suburban,Superstore A,2591.2936
5022,FDE35,7.06,Standard,0.043989429,Starchy Foods,60.2904,OUT045,2002,,Suburban,Superstore A,644.4944
5023,FDQ52,17,Reduced,0.119570595,Frozen Foods,249.7434,OUT049,1999,Standard,Urban,Superstore A,4221.8378
5024,NCG30,20.2,Reduced,0.112549008,HomeGoods,123.1046,OUT045,2002,,Suburban,Superstore A,1120.5414
5025,FDW27,5.86,Standard,0.151087845,Proteins,155.1314,OUT049,1999,Standard,Urban,Superstore A,1551.314
5026,FDU36,6.15,Reduced,0.046342889,Baking Goods,97.3384,OUT049,1999,Standard,Urban,Superstore A,886.8456
5027,NCO17,,Reduced,0.128478462,Health and Hygiene,117.944,OUT019,1985,Compact,Urban,MiniMart,239.688
5028,FDW46,13,Standard,0.070243155,Snack Foods,65.7484,OUT013,1987,Spacious,Rural,Superstore A,391.4904
5029,NCP50,17.35,Reduced,0,Others,79.2618,OUT018,2009,Standard,Rural,Superstore B,966.7416
5030,FDX37,16.2,Reduced,0.063127333,Canned,100.47,OUT049,1999,Standard,Urban,Superstore A,1597.92
5031,FDZ48,17.75,Reduced,0.076389281,Baking Goods,111.1544,OUT017,2007,,Suburban,Superstore A,1118.544
5032,DRC49,8.67,Reduced,0.065436581,Beverages,142.9128,OUT046,1997,Compact,Urban,Superstore A,2013.3792
5033,FDV57,15.25,Standard,0,Snack Foods,178.166,OUT045,2002,,Suburban,Superstore A,4853.682
5034,FDE04,19.75,Standard,0.030166924,Frozen Foods,179.766,OUT010,1998,,Rural,MiniMart,719.064
5035,FDK03,12.6,Standard,0.073920438,Edibles,255.6356,OUT046,1997,Compact,Urban,Superstore A,2797.6916
5036,DRO47,10.195,Reduced,0.112399145,Hard Drinks,111.686,OUT049,1999,Standard,Urban,Superstore A,2263.72
5037,FDD38,16.75,Standard,0.00819018,Canned,103.7674,OUT035,2004,Compact,Suburban,Superstore A,2852.2872
5038,FDD28,10.695,Reduced,0.053296868,Frozen Foods,59.6904,OUT046,1997,Compact,Urban,Superstore A,937.4464
5039,FDO22,13.5,Standard,0.017932223,Snack Foods,78.796,OUT018,2009,Standard,Rural,Superstore B,239.688
5040,FDG08,,Standard,0.289522833,Produce,172.0764,OUT019,1985,Compact,Urban,MiniMart,171.7764
5041,FDG50,7.405,Reduced,0.015302764,Canned,89.9146,OUT045,2002,,Suburban,Superstore A,2189.1504
5042,FDR48,11.65,Reduced,0.220111117,Baking Goods,153.0024,OUT010,1998,,Rural,MiniMart,455.4072
5043,FDN39,19.35,Standard,0,Proteins,169.0816,OUT013,1987,Spacious,Rural,Superstore A,3523.4136
5044,NCE55,8.92,Reduced,0.130663423,HomeGoods,175.237,OUT017,2007,,Suburban,Superstore A,2117.244
5045,FDD46,,Reduced,0.247321039,Snack Foods,152.3998,OUT019,1985,Compact,Urban,MiniMart,153.7998
5046,NCS17,18.6,Reduced,0.080956792,Health and Hygiene,95.2436,OUT017,2007,,Suburban,Superstore A,1796.3284
5047,FDI19,15.1,Reduced,0.052295514,Proteins,242.9512,OUT013,1987,Spacious,Rural,Superstore A,4847.024
5048,FDN56,5.46,Standard,0.107036943,Produce,144.2786,OUT035,2004,Compact,Suburban,Superstore A,288.9572
5049,FDX11,16,Standard,0.106752081,Baking Goods,181.4634,OUT046,1997,Compact,Urban,Superstore A,1090.5804
5050,FDI20,,Reduced,0.038377013,Produce,211.5586,OUT027,1985,Standard,Rural,Superstore C,4432.2306
5051,FDY33,,Standard,0.096730427,Snack Foods,159.0262,OUT027,1985,Standard,Rural,Superstore C,5887.6694
5052,NCV29,11.8,Reduced,0.038235337,Health and Hygiene,177.5686,OUT010,1998,,Rural,MiniMart,711.0744
5053,FDD29,12.15,Reduced,0.018407033,Frozen Foods,254.7698,OUT035,2004,Compact,Suburban,Superstore A,5834.4054
5054,FDA23,9.8,Reduced,0.04714777,Baking Goods,102.4016,OUT013,1987,Spacious,Rural,Superstore A,1720.4272
5055,FDD46,6.035,Reduced,0.236433601,Snack Foods,155.5998,OUT010,1998,,Rural,MiniMart,153.7998
5056,DRE03,19.6,Reduced,0.024363939,Edibles,46.3718,OUT017,2007,,Suburban,Superstore A,661.8052
5057,NCD06,13,Reduced,0.099479703,HomeGoods,44.906,OUT049,1999,Standard,Urban,Superstore A,652.484
5058,FDO49,,Standard,0.032892112,Breakfast,49.3008,OUT027,1985,Standard,Rural,Superstore C,1518.024
5059,FDP26,,Reduced,0.244338986,Edibles,105.9306,OUT019,1985,Compact,Urban,MiniMart,209.0612
5060,FDE11,,Standard,0.134441765,Starchy Foods,183.9924,OUT027,1985,Standard,Rural,Superstore C,6478.234
5061,FDP33,18.7,Reduced,0.089272253,Snack Foods,254.7672,OUT046,1997,Compact,Urban,Superstore A,5113.344
5062,NCL29,9.695,Reduced,0.113917889,Health and Hygiene,158.2604,OUT035,2004,Compact,Suburban,Superstore A,2693.8268
5063,FDE23,17.6,Standard,0.053288857,Starchy Foods,47.306,OUT045,2002,,Suburban,Superstore A,605.878
5064,FDD59,10.5,Standard,0.066555152,Starchy Foods,80.896,OUT017,2007,,Suburban,Superstore A,958.752
5065,FDX12,18.2,Standard,0.026117345,Baking Goods,239.2196,OUT045,2002,,Suburban,Superstore A,3133.2548
5066,NCO14,9.6,Reduced,0.02981155,HomeGoods,45.2086,OUT017,2007,,Suburban,Superstore A,669.129
5067,FDC47,15,Reduced,0.118791698,Snack Foods,229.9694,OUT013,1987,Spacious,Rural,Superstore A,4339.0186
5068,FDB49,8.3,Standard,0.030274175,Baking Goods,98.5384,OUT018,2009,Standard,Rural,Superstore B,1872.2296
5069,FDO40,17.1,Reduced,0.032812669,Frozen Foods,147.1392,OUT017,2007,,Suburban,Superstore A,2237.088
5070,NCP30,,Reduced,0.032610007,HomeGoods,37.4822,OUT027,1985,Standard,Rural,Superstore C,942.7728
5071,DRG37,16.2,Reduced,0.019378432,Beverages,156.4972,OUT046,1997,Compact,Urban,Superstore A,1090.5804
5072,NCP55,14.65,Reduced,0,Others,56.4614,OUT010,1998,,Rural,MiniMart,55.2614
5073,DRH37,,Reduced,0.072864869,Beverages,165.2526,OUT019,1985,Compact,Urban,MiniMart,822.263
5074,FDS13,6.465,Reduced,0,Canned,263.1884,OUT018,2009,Standard,Rural,Superstore B,2914.8724
5075,FDT43,16.35,Reduced,0.020631654,Produce,50.1324,OUT018,2009,Standard,Rural,Superstore B,467.3916
5076,FDL24,10.3,Standard,0.024935297,Baking Goods,172.0422,OUT049,1999,Standard,Urban,Superstore A,3966.1706
5077,FDL08,10.8,Reduced,0.049677651,Produce,245.9144,OUT013,1987,Spacious,Rural,Superstore A,4655.2736
5078,FDC10,,Standard,0.07252476,Snack Foods,120.3098,OUT027,1985,Standard,Rural,Superstore C,1687.1372
5079,FDV38,,Reduced,0.101281,Edibles,55.0956,OUT027,1985,Standard,Rural,Superstore C,2020.0372
5080,FDN20,,Reduced,0.026055106,Produce,169.5474,OUT027,1985,Standard,Rural,Superstore C,4211.185
5081,FDV28,16.1,Standard,0.159595473,Frozen Foods,32.8558,OUT013,1987,Spacious,Rural,Superstore A,339.558
5082,FDI28,14.3,Reduced,0.026321701,Frozen Foods,77.6302,OUT046,1997,Compact,Urban,Superstore A,950.7624
5083,FDR47,17.85,Reduced,0.087824967,Breads,196.0794,OUT018,2009,Standard,Rural,Superstore B,1755.7146
5084,FDY35,17.6,Standard,0.026827052,Breads,47.8402,OUT010,1998,,Rural,MiniMart,91.8804
5085,FDE08,,Reduced,0.049080853,Produce,147.7734,OUT027,1985,Standard,Rural,Superstore C,4602.6754
5086,FDD11,12.85,Reduced,0,Starchy Foods,254.704,OUT035,2004,Compact,Suburban,Superstore A,2530.04
5087,NCU17,5.32,Reduced,0.092865746,Health and Hygiene,100.6674,OUT035,2004,Compact,Suburban,Superstore A,2648.5524
5088,FDN34,15.6,Standard,0,Snack Foods,170.6132,OUT013,1987,Spacious,Rural,Superstore A,6595.4148
5089,NCO42,,Reduced,0.024536199,HomeGoods,144.6102,OUT027,1985,Standard,Rural,Superstore C,3791.0652
5090,FDV52,20.7,Standard,0.121767168,Frozen Foods,118.9466,OUT045,2002,,Suburban,Superstore A,353.5398
5091,NCZ54,,Reduced,0.082955719,HomeGoods,164.0552,OUT027,1985,Standard,Rural,Superstore C,5523.4768
5092,FDV12,16.7,Standard,0.06121901,Baking Goods,100.0384,OUT017,2007,,Suburban,Superstore A,1970.768
5093,FDW24,6.8,Reduced,0.037555348,Baking Goods,49.6034,OUT049,1999,Standard,Urban,Superstore A,972.068
5094,FDH41,9,Reduced,0.082177842,Frozen Foods,214.1534,OUT045,2002,,Suburban,Superstore A,1720.4272
5095,FDX10,6.385,Standard,0.123961415,Snack Foods,33.2874,OUT045,2002,,Suburban,Superstore A,141.1496
5096,NCY18,7.285,Reduced,0.031125709,HomeGoods,174.3054,OUT013,1987,Spacious,Rural,Superstore A,4377.635
5097,FDU25,12.35,Reduced,0.02678995,Canned,58.9246,OUT018,2009,Standard,Rural,Superstore B,926.7936
5098,FDD56,15.2,Standard,0.173703549,Produce,175.8054,OUT010,1998,,Rural,MiniMart,1050.6324
5099,FDS28,8.18,Standard,0.082529704,Frozen Foods,56.9588,OUT049,1999,Standard,Urban,Superstore A,744.3644
5100,FDJ09,15,Reduced,0.058725134,Snack Foods,43.6744,OUT017,2007,,Suburban,Superstore A,407.4696
5101,FDU22,,Reduced,0.163350221,Snack Foods,120.2124,OUT019,1985,Compact,Urban,MiniMart,474.0496
5102,FDZ50,12.8,Standard,0.079523619,Edibles,181.7608,OUT017,2007,,Suburban,Superstore A,4961.5416
5103,NCC19,,Reduced,0.096411426,HomeGoods,192.982,OUT027,1985,Standard,Rural,Superstore C,4633.968
5104,NCQ05,11.395,Reduced,0.021602001,Health and Hygiene,149.1708,OUT035,2004,Compact,Suburban,Superstore A,2708.4744
5105,NCV06,,Reduced,0.116750407,HomeGoods,195.2478,OUT019,1985,Compact,Urban,MiniMart,193.7478
5106,DRG27,,Reduced,0.184035253,Edibles,42.2138,OUT019,1985,Compact,Urban,MiniMart,40.6138
5107,FDO58,19.6,Reduced,0.039577173,Snack Foods,166.1526,OUT046,1997,Compact,Urban,Superstore A,2960.1468
5108,DRL59,,Reduced,0.037160705,Hard Drinks,54.2298,OUT019,1985,Compact,Urban,MiniMart,161.7894
5109,FDE32,20.7,Reduced,0.04874969,Produce,37.5506,OUT035,2004,Compact,Suburban,Superstore A,113.8518
5110,FDN13,18.6,Reduced,0.152058281,Breakfast,99.9358,OUT046,1997,Compact,Urban,Superstore A,201.0716
5111,FDU33,,Standard,0.235859408,Snack Foods,46.1402,OUT019,1985,Compact,Urban,MiniMart,45.9402
5112,NCM05,6.825,Reduced,0.100171568,Health and Hygiene,262.7226,OUT010,1998,,Rural,MiniMart,264.3226
5113,FDM58,,Standard,0,Snack Foods,112.2544,OUT027,1985,Standard,Rural,Superstore C,3914.904
5114,FDN02,,Reduced,0.073470234,Canned,205.3638,OUT027,1985,Standard,Rural,Superstore C,5383.6588
5115,NCR05,10.1,Reduced,0.054741627,Health and Hygiene,200.2084,OUT045,2002,,Suburban,Superstore A,3174.5344
5116,NCR30,20.6,Reduced,0.070933894,HomeGoods,74.8696,OUT013,1987,Spacious,Rural,Superstore A,223.7088
5117,FDZ38,,Reduced,0.007962273,Edibles,174.0422,OUT027,1985,Standard,Rural,Superstore C,5173.266
5118,FDJ04,18,Reduced,0.124452048,Frozen Foods,118.5124,OUT046,1997,Compact,Urban,Superstore A,1303.6364
5119,FDT08,13.65,Reduced,0.049496899,Produce,151.505,OUT017,2007,,Suburban,Superstore A,2846.295
5120,DRJ51,14.1,Reduced,0.088172355,Edibles,232.2668,OUT045,2002,,Suburban,Superstore A,4146.6024
5121,DRJ11,9.5,Reduced,0.085075063,Hard Drinks,189.0872,OUT035,2004,Compact,Suburban,Superstore A,3970.8312
5122,FDL15,,Reduced,0.081651443,Proteins,152.5682,OUT019,1985,Compact,Urban,MiniMart,152.4682
5123,FDZ03,13.65,Standard,0.078946455,Edibles,186.024,OUT045,2002,,Suburban,Superstore A,1118.544
5124,FDC16,11.5,Standard,0.020686161,Edibles,85.054,OUT017,2007,,Suburban,Superstore A,1731.08
5125,NCI30,20.25,Reduced,0.0591756,HomeGoods,245.046,OUT018,2009,Standard,Rural,Superstore B,4680.574
5126,FDO09,,Standard,0,Snack Foods,262.891,OUT019,1985,Compact,Urban,MiniMart,788.973
5127,FDF35,15,Reduced,0.154228739,Starchy Foods,107.3938,OUT049,1999,Standard,Urban,Superstore A,750.3566
5128,NCN30,16.35,Reduced,0.02844314,HomeGoods,98.141,OUT010,1998,,Rural,MiniMart,386.164
5129,NCA42,6.965,Reduced,0.028710065,HomeGoods,158.1604,OUT017,2007,,Suburban,Superstore A,2693.8268
5130,FDN46,7.21,Standard,0.14460413,Snack Foods,102.6332,OUT035,2004,Compact,Suburban,Superstore A,2153.1972
5131,FDP44,16.5,Standard,0.07964724,Produce,101.4332,OUT013,1987,Spacious,Rural,Superstore A,1948.1308
5132,FDE26,9.3,Reduced,0.088931701,Canned,143.3786,OUT013,1987,Spacious,Rural,Superstore A,3034.0506
5133,DRC36,13,Standard,0,Beverages,173.6054,OUT013,1987,Spacious,Rural,Superstore A,1751.054
5134,FDT22,10.395,Reduced,0.112553853,Snack Foods,59.022,OUT018,2009,Standard,Rural,Superstore B,1378.206
5135,FDH50,,Standard,0.160653682,Canned,185.2266,OUT027,1985,Standard,Rural,Superstore C,5901.6512
5136,FDX32,,Standard,0.1748389,Produce,142.8786,OUT019,1985,Compact,Urban,MiniMart,433.4358
5137,NCT29,12.6,Reduced,0.064110725,Health and Hygiene,122.3414,OUT046,1997,Compact,Urban,Superstore A,243.6828
5138,NCD07,9.1,Reduced,0,HomeGoods,114.4518,OUT046,1997,Compact,Urban,Superstore A,1593.9252
5139,NCT30,9.1,Reduced,0.080277707,HomeGoods,47.2718,OUT035,2004,Compact,Suburban,Superstore A,850.8924
5140,NCE54,20.7,Reduced,0.02695441,HomeGoods,73.2354,OUT045,2002,,Suburban,Superstore A,1504.708
5141,FDZ55,6.055,Reduced,0.025408702,Produce,160.892,OUT046,1997,Compact,Urban,Superstore A,2396.88
5142,NCG43,20.2,Reduced,0,HomeGoods,94.1462,OUT046,1997,Compact,Urban,Superstore A,832.9158
5143,FDB08,,Reduced,0.030952737,Produce,160.1578,OUT027,1985,Standard,Rural,Superstore C,3048.6982
5144,FDC40,16,Standard,0.065328932,Edibles,78.4986,OUT018,2009,Standard,Rural,Superstore B,1791.6678
5145,FDK48,7.445,Reduced,0.037708542,Baking Goods,74.7354,OUT045,2002,,Suburban,Superstore A,1128.531
5146,FDH20,16.1,Standard,0.024987903,Produce,97.341,OUT049,1999,Standard,Urban,Superstore A,1255.033
5147,DRH11,,Reduced,0.075192072,Hard Drinks,56.0614,OUT027,1985,Standard,Rural,Superstore C,2597.2858
5148,FDT07,5.82,Standard,0,Produce,256.633,OUT049,1999,Standard,Urban,Superstore A,2050.664
5149,NCP50,17.35,Reduced,0.020559846,Others,78.7618,OUT046,1997,Compact,Urban,Superstore A,1288.9888
5150,FDZ39,,Standard,0.017937483,Proteins,103.499,OUT027,1985,Standard,Rural,Superstore C,1547.985
5151,NCL42,18.85,Reduced,0.040599963,HomeGoods,244.0144,OUT017,2007,,Suburban,Superstore A,5635.3312
5152,FDJ27,17.7,Standard,0.122372504,Proteins,101.5674,OUT018,2009,Standard,Rural,Superstore B,1629.8784
5153,FDA48,12.1,Reduced,0.115107028,Baking Goods,222.0114,OUT045,2002,,Suburban,Superstore A,3547.3824
5154,FDR27,15.1,Standard,0.096020459,Proteins,133.7942,OUT013,1987,Spacious,Rural,Superstore A,2384.8956
5155,DRN47,12.1,Reduced,0.016921927,Hard Drinks,178.366,OUT017,2007,,Suburban,Superstore A,4314.384
5156,NCF55,6.675,Reduced,0.021666335,HomeGoods,33.3874,OUT046,1997,Compact,Urban,Superstore A,1235.059
5157,DRJ49,6.865,Reduced,0.014021626,Beverages,127.1652,OUT045,2002,,Suburban,Superstore A,1291.652
5158,FDA27,20.35,Standard,0,Edibles,256.7672,OUT018,2009,Standard,Rural,Superstore B,5624.6784
5159,NCD54,,Reduced,0.050790917,HomeGoods,142.7786,OUT019,1985,Compact,Urban,MiniMart,144.4786
5160,FDT07,5.82,Standard,0.077254736,Produce,257.633,OUT013,1987,Spacious,Rural,Superstore A,1537.998
5161,FDB23,19.2,Standard,0,Starchy Foods,223.8062,OUT045,2002,,Suburban,Superstore A,5642.655
5162,FDT07,5.82,Standard,0.077304459,Produce,257.633,OUT035,2004,Compact,Suburban,Superstore A,4613.994
5163,FDU33,,Standard,0.134057426,Snack Foods,45.3402,OUT027,1985,Standard,Rural,Superstore C,918.804
5164,FDV12,16.7,Standard,0.060863167,Baking Goods,97.6384,OUT035,2004,Compact,Suburban,Superstore A,2857.6136
5165,NCJ05,18.7,Reduced,0.04604992,Health and Hygiene,151.9682,OUT013,1987,Spacious,Rural,Superstore A,3354.3004
5166,DRI03,6.03,Reduced,0.0226848,Edibles,178.1028,OUT013,1987,Spacious,Rural,Superstore A,4604.6728
5167,NCX54,9.195,Reduced,0.048331717,HomeGoods,105.1622,OUT017,2007,,Suburban,Superstore A,1693.7952
5168,NCN53,5.175,Reduced,0.030349723,Health and Hygiene,37.0874,OUT035,2004,Compact,Suburban,Superstore A,423.4488
5169,NCB42,11.8,Reduced,0.008559557,Health and Hygiene,117.2492,OUT035,2004,Compact,Suburban,Superstore A,2432.8332
5170,FDF52,,Reduced,0.066459891,Frozen Foods,184.2292,OUT027,1985,Standard,Rural,Superstore C,4560.73
5171,FDI07,,Standard,0.033597374,Proteins,197.2426,OUT027,1985,Standard,Rural,Superstore C,3163.8816
5172,FDI16,14,Standard,0.227260689,Frozen Foods,54.364,OUT010,1998,,Rural,MiniMart,159.792
5173,FDQ48,14.3,Standard,0.034605882,Baking Goods,95.9726,OUT017,2007,,Suburban,Superstore A,2153.1972
5174,FDT52,9.695,Standard,0.047503318,Frozen Foods,244.6144,OUT049,1999,Standard,Urban,Superstore A,3185.1872
5175,FDM21,,Reduced,0.064052392,Snack Foods,256.1646,OUT027,1985,Standard,Rural,Superstore C,7472.2734
5176,FDS43,11.65,Reduced,0.040577878,Produce,188.224,OUT049,1999,Standard,Urban,Superstore A,1304.968
5177,FDR08,18.7,Reduced,0.037622954,Produce,110.7886,OUT046,1997,Compact,Urban,Superstore A,1334.2632
5178,FDF56,16.7,Standard,0.119439636,Produce,182.1976,OUT035,2004,Compact,Suburban,Superstore A,724.3904
5179,FDL02,20,Standard,0.104083376,Canned,107.4622,OUT046,1997,Compact,Urban,Superstore A,3705.177
5180,FDR34,17,Standard,0.01599013,Snack Foods,228.8352,OUT049,1999,Standard,Urban,Superstore A,4351.6688
5181,NCN17,11,Reduced,0.05489331,Health and Hygiene,101.9358,OUT013,1987,Spacious,Rural,Superstore A,1105.8938
5182,NCC42,15,Reduced,0.044871033,Health and Hygiene,140.3838,OUT013,1987,Spacious,Rural,Superstore A,2528.7084
5183,FDN60,15.1,Reduced,0.095158081,Baking Goods,159.2604,OUT046,1997,Compact,Urban,Superstore A,2852.2872
5184,FDN21,,Reduced,0.076483451,Snack Foods,163.1236,OUT027,1985,Standard,Rural,Superstore C,2416.854
5185,FDJ38,8.6,Standard,0.040432954,Canned,191.653,OUT017,2007,,Suburban,Superstore A,3795.06
5186,FDJ20,20.7,Standard,0.100583009,Produce,123.5388,OUT018,2009,Standard,Rural,Superstore B,1981.4208
5187,FDI10,8.51,Standard,0.078526225,Snack Foods,173.5422,OUT049,1999,Standard,Urban,Superstore A,5000.8238
5188,FDY47,8.6,Standard,0,Breads,131.531,OUT049,1999,Standard,Urban,Superstore A,2466.789
5189,DRJ49,6.865,Reduced,0.01405025,Beverages,128.9652,OUT018,2009,Standard,Rural,Superstore B,1679.1476
5190,FDU38,,Reduced,0.082150145,Edibles,192.9504,OUT027,1985,Standard,Rural,Superstore C,7478.2656
5191,FDZ26,11.6,Standard,0.144017405,Edibles,238.3222,OUT046,1997,Compact,Urban,Superstore A,5736.5328
5192,FDG52,13.65,Reduced,0.065618434,Frozen Foods,47.6402,OUT035,2004,Compact,Suburban,Superstore A,459.402
5193,FDW25,5.175,Reduced,0.03736783,Canned,86.9224,OUT013,1987,Spacious,Rural,Superstore A,255.6672
5194,FDG53,10,Reduced,0.046116319,Frozen Foods,141.818,OUT017,2007,,Suburban,Superstore A,838.908
5195,FDZ26,11.6,Standard,0.144241314,Edibles,239.4222,OUT049,1999,Standard,Urban,Superstore A,3346.3108
5196,NCM30,19.1,Reduced,0.067569539,HomeGoods,43.0796,OUT018,2009,Standard,Rural,Superstore B,619.194
5197,NCD55,14,Reduced,0.024468806,HomeGoods,41.1454,OUT017,2007,,Suburban,Superstore A,503.3448
5198,NCY05,13.5,Reduced,0.05510153,Health and Hygiene,37.0874,OUT045,2002,,Suburban,Superstore A,952.7598
5199,NCI18,18.35,Reduced,0.014081156,HomeGoods,223.5746,OUT018,2009,Standard,Rural,Superstore B,3589.9936
5200,FDQ26,13.5,Standard,0.068148886,Edibles,58.6562,OUT018,2009,Standard,Rural,Superstore B,711.0744
5201,FDE28,9.5,Standard,0,Frozen Foods,231.3668,OUT013,1987,Spacious,Rural,Superstore A,5759.17
5202,FDT49,7,Reduced,0,Canned,105.628,OUT049,1999,Standard,Urban,Superstore A,1384.864
5203,NCN18,8.895,Reduced,0.125222705,HomeGoods,113.3544,OUT018,2009,Standard,Rural,Superstore B,1006.6896
5204,FDZ20,16.1,Reduced,0.057422821,Produce,253.7356,OUT010,1998,,Rural,MiniMart,508.6712
5205,FDZ46,7.485,Reduced,0.069231189,Snack Foods,112.1228,OUT049,1999,Standard,Urban,Superstore A,1215.7508
5206,FDX24,8.355,Reduced,0.013926425,Baking Goods,93.0462,OUT035,2004,Compact,Suburban,Superstore A,1110.5544
5207,FDS51,13.35,Reduced,0.032230526,Proteins,61.4194,OUT049,1999,Standard,Urban,Superstore A,743.0328
5208,FDA44,19.7,Reduced,0.053178425,Produce,55.993,OUT013,1987,Spacious,Rural,Superstore A,905.488
5209,FDF22,6.865,Reduced,0.056783389,Snack Foods,214.5218,OUT013,1987,Spacious,Rural,Superstore A,2778.3834
5210,FDQ58,7.315,Reduced,0.015332872,Snack Foods,154.034,OUT045,2002,,Suburban,Superstore A,612.536
5211,FDY40,15.5,Standard,0.143670179,Frozen Foods,48.4692,OUT010,1998,,Rural,MiniMart,49.2692
5212,FDT21,7.42,Reduced,0.020387989,Snack Foods,247.1092,OUT035,2004,Compact,Suburban,Superstore A,4233.1564
5213,FDP56,8.185,Reduced,0.046747071,Produce,49.9692,OUT017,2007,,Suburban,Superstore A,837.5764
5214,FDC56,7.72,Reduced,0.122015744,Produce,121.744,OUT018,2009,Standard,Rural,Superstore B,2277.036
5215,FDN32,17.5,Reduced,0.01558456,Produce,185.1266,OUT049,1999,Standard,Urban,Superstore A,4795.0916
5216,FDY09,15.6,Reduced,0.042179884,Snack Foods,174.7054,OUT010,1998,,Rural,MiniMart,175.1054
5217,FDP31,21.1,Standard,0.161474419,Produce,62.9168,OUT035,2004,Compact,Suburban,Superstore A,1086.5856
5218,FDF16,7.3,Reduced,0.144167934,Frozen Foods,146.3076,OUT010,1998,,Rural,MiniMart,886.8456
